,id,uuid,studyCode,startDateJATOS,endDateJATOS,duration,lastSeenDate,studyState,urlQueryParameters,workerId,workerType,batchId,batchUuid,batchTitle,groupId,componentResults,message,lang,user,trialIndex,nodeIndex,alicia,userID,studyID,uniqueID
7500,34024,9b670533-3328-4f55-a524-fd5357992e64,PKudyqAmMau,1751523889124,,,1751523890079.0,DATA_RETRIEVED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '1', 'lang': 'fi', 'user': '144', 'uniqueID': 'null'}",33344,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39223, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751523889214, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_34024/comp-result_39223', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}]",,fi,144,0,1,,,m12,null
7537,34111,d9058374-638e-4fb5-847c-1c5ae6ad34e5,PKudyqAmMau,1751558239371,1751558660428.0,00:07:01,1751558243020.0,FAIL,"{'studyID': 'm12', 'lang': 'fi', 'user': '112', 'uniqueID': 'null'}",33431,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39319, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751558242249, 'endDate': 1751558660428, 'duration': '00:06:58', 'componentState': 'FAIL', 'path': '/study_result_34111/comp-result_39319', 'data': {'size': 39277, 'sizeHumanReadable': '39.3 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,112,,,,,m12,null
7538,34112,05ba9fbe-fca4-4825-99e2-55ddb29bf801,PKudyqAmMau,1751558245152,1751558883366.0,00:10:38,1751558245999.0,FAIL,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '1', 'lang': 'fi', 'user': '112', 'uniqueID': 'null'}",33432,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39320, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751558245230, 'endDate': 1751558883366, 'duration': '00:10:38', 'componentState': 'FAIL', 'path': '/study_result_34112/comp-result_39320', 'data': {'size': 53417, 'sizeHumanReadable': '53.4 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,112,0,1,,,m12,null
7539,34114,817697cd-b2a3-4cf0-8756-d13edfbbaf19,PKudyqAmMau,1751558362924,1752160467094.0,6:23:15:04,1751558363866.0,FAIL,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '112', 'uniqueID': 'null'}",33434,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39321, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751558363030, 'endDate': 1752160467096, 'duration': '6:23:15:04', 'componentState': 'FAIL', 'path': '/study_result_34114/comp-result_39321', 'data': {'size': 44481, 'sizeHumanReadable': '44.5 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,112,0,2,,,m12,null
7540,34115,cb3b3854-275d-4e77-b955-8d6c587310b2,PKudyqAmMau,1751558449872,1752160573192.0,6:23:15:23,1751558450750.0,FAIL,"{'trialIndex': '1', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '112', 'uniqueID': 'null'}",33435,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39322, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751558449947, 'endDate': 1752160573192, 'duration': '6:23:15:23', 'componentState': 'FAIL', 'path': '/study_result_34115/comp-result_39322', 'data': {'size': 50304, 'sizeHumanReadable': '50.3 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,112,1,2,,,m12,null
7541,34116,c6cb4816-bb95-45ca-9f4e-adfa50d96524,PKudyqAmMau,1751558487529,,,1751558488510.0,DATA_RETRIEVED,"{'trialIndex': '2', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '112', 'uniqueID': 'null'}",33436,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39323, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751558487620, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_34116/comp-result_39323', 'data': {'size': 50473, 'sizeHumanReadable': '50.5 kB'}, 'files': []}]",,fi,112,2,2,,,m12,null
7542,34117,0a8d151b-9107-4ab1-9516-e25aa48fbba3,PKudyqAmMau,1751558520532,,,1751558521537.0,DATA_RETRIEVED,"{'trialIndex': '3', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '112', 'uniqueID': 'null'}",33437,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39324, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751558520674, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_34117/comp-result_39324', 'data': {'size': 50244, 'sizeHumanReadable': '50.2 kB'}, 'files': []}]",,fi,112,3,2,,,m12,null
7543,34118,caed5acc-9c7f-4051-ac9e-899645f603f7,PKudyqAmMau,1751558561403,,,1751558562356.0,DATA_RETRIEVED,"{'trialIndex': '4', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '112', 'uniqueID': 'null'}",33438,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39325, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751558561522, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_34118/comp-result_39325', 'data': {'size': 50408, 'sizeHumanReadable': '50.4 kB'}, 'files': []}]",,fi,112,4,2,,,m12,null
7544,34119,c3e3e26d-bbaa-492d-897b-f39c59f67608,PKudyqAmMau,1751558585019,,,1751558586025.0,DATA_RETRIEVED,"{'trialIndex': '5', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '112', 'uniqueID': 'null'}",33439,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39326, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751558585108, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_34119/comp-result_39326', 'data': {'size': 50272, 'sizeHumanReadable': '50.3 kB'}, 'files': []}]",,fi,112,5,2,,,m12,null
7545,34120,175eb714-8770-48ec-82a8-3245791da2c5,PKudyqAmMau,1751558614111,,,1751558615189.0,DATA_RETRIEVED,"{'trialIndex': '6', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '112', 'uniqueID': 'null'}",33440,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39327, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751558614200, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_34120/comp-result_39327', 'data': {'size': 50536, 'sizeHumanReadable': '50.5 kB'}, 'files': []}]",,fi,112,6,2,,,m12,null
7546,34121,ee465dbb-453a-4b20-943e-ec4819fccab1,PKudyqAmMau,1751558637524,,,1751558638440.0,DATA_RETRIEVED,"{'trialIndex': '7', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '112', 'uniqueID': 'null'}",33441,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39328, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751558637596, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_34121/comp-result_39328', 'data': {'size': 50349, 'sizeHumanReadable': '50.3 kB'}, 'files': []}]",,fi,112,7,2,,,m12,null
7547,34122,20408374-290e-48b4-b7bf-965943d963a8,PKudyqAmMau,1751558660428,,,1751558781426.0,DATA_RETRIEVED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': '112', 'uniqueID': 'null'}",33442,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39329, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751558660527, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_34122/comp-result_39329', 'data': {'size': 62633, 'sizeHumanReadable': '62.6 kB'}, 'files': []}]",,fi,112,0,3,,,m12,null
7548,34125,af57a647-3675-4cc1-bace-f38c4b677912,PKudyqAmMau,1751558883367,1751558885953.0,00:00:02,1751558884469.0,FINISHED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '4', 'lang': 'fi', 'user': '112', 'uniqueID': 'null'}",33445,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39333, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751558883475, 'endDate': 1751558885954, 'duration': '00:00:02', 'componentState': 'FINISHED', 'path': '/study_result_34125/comp-result_39333', 'data': {'size': 39284, 'sizeHumanReadable': '39.3 kB'}, 'files': []}]",,fi,112,0,4,,,m12,null
7549,34150,9f022138-5a4e-4055-a03d-04a7ba630596,PKudyqAmMau,1751576001642,,,1751576002806.0,DATA_RETRIEVED,"{'studyID': 'm12', 'lang': 'fi', 'user': '117', 'uniqueID': 'null'}",33470,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39371, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751576001683, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_34150/comp-result_39371', 'data': {'size': 38480, 'sizeHumanReadable': '38.5 kB'}, 'files': []}]",,fi,117,,,,,m12,null
7550,34151,47c9c068-ba74-47a8-a2f2-a58a34a75108,PKudyqAmMau,1751576004495,,,1751576004879.0,DATA_RETRIEVED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '1', 'lang': 'fi', 'user': '117', 'uniqueID': 'null'}",33471,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39372, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751576004570, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_34151/comp-result_39372', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}]",,fi,117,0,1,,,m12,null
7605,34272,75a7450f-d377-4d6f-8228-9c8802b38219,PKudyqAmMau,1751654793884,1751655175526.0,00:06:21,1751654794570.0,FAIL,"{'studyID': 'm12', 'lang': 'fi', 'user': '141', 'uniqueID': 'null'}",33592,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39525, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751654793942, 'endDate': 1751654794172, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_34272/comp-result_39525', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 39526, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751654794173, 'endDate': 1751655175526, 'duration': '00:06:21', 'componentState': 'FAIL', 'path': '/study_result_34272/comp-result_39526', 'data': {'size': 39601, 'sizeHumanReadable': '39.6 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,141,,,,,m12,null
7606,34273,2e1767b9-3833-4f26-8c9e-b45c12cdbe45,PKudyqAmMau,1751654795728,1751655364642.0,00:09:28,1751654796622.0,FAIL,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '1', 'lang': 'fi', 'user': '141', 'uniqueID': 'null'}",33593,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39527, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751654796029, 'endDate': 1751654796219, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_34273/comp-result_39527', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 39528, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751654796224, 'endDate': 1751655364643, 'duration': '00:09:28', 'componentState': 'FAIL', 'path': '/study_result_34273/comp-result_39528', 'data': {'size': 53075, 'sizeHumanReadable': '53.1 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,141,0,1,,,m12,null
7607,34274,29b01ac0-6374-4872-a80b-43600204f4c0,PKudyqAmMau,1751654828288,1751905740519.0,2:21:41:52,1751654828905.0,FAIL,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '141', 'uniqueID': 'null'}",33594,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39529, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751654828345, 'endDate': 1751654828590, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_34274/comp-result_39529', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 39530, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751654828591, 'endDate': 1751905740521, 'duration': '2:21:41:51', 'componentState': 'FAIL', 'path': '/study_result_34274/comp-result_39530', 'data': {'size': 44152, 'sizeHumanReadable': '44.2 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,141,0,2,,,m12,null
7608,34276,0d5a443b-91bb-4ca2-9b4b-c077230c3dde,PKudyqAmMau,1751654864060,1751905761708.0,2:21:41:37,1751654864812.0,FAIL,"{'trialIndex': '1', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '141', 'uniqueID': 'null'}",33596,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39532, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751654864120, 'endDate': 1751654864398, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_34276/comp-result_39532', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 39533, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751654864400, 'endDate': 1751905761710, 'duration': '2:21:41:37', 'componentState': 'FAIL', 'path': '/study_result_34276/comp-result_39533', 'data': {'size': 49664, 'sizeHumanReadable': '49.7 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,141,1,2,,,m12,null
7609,34277,5e5ec9aa-f285-46a0-a8a3-fe8891bc101a,PKudyqAmMau,1751654895941,1751905891811.0,2:21:43:15,1751654896779.0,FAIL,"{'trialIndex': '2', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '141', 'uniqueID': 'null'}",33597,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39534, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751654896022, 'endDate': 1751654896310, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_34277/comp-result_39534', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 39535, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751654896311, 'endDate': 1751905891812, 'duration': '2:21:43:15', 'componentState': 'FAIL', 'path': '/study_result_34277/comp-result_39535', 'data': {'size': 50274, 'sizeHumanReadable': '50.3 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,141,2,2,,,m12,null
7610,34278,aa61d07b-035b-47f5-b7ab-e29d40b3d64a,PKudyqAmMau,1751654935745,1751906012741.0,2:21:44:36,1751654936422.0,FAIL,"{'trialIndex': '3', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '141', 'uniqueID': 'null'}",33598,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39536, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751654935805, 'endDate': 1751654936026, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_34278/comp-result_39536', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 39537, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751654936029, 'endDate': 1751906012742, 'duration': '2:21:44:36', 'componentState': 'FAIL', 'path': '/study_result_34278/comp-result_39537', 'data': {'size': 50185, 'sizeHumanReadable': '50.2 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,141,3,2,,,m12,null
7611,34279,6899788a-e438-4f43-8edc-c3c00eb404e0,PKudyqAmMau,1751655005567,1751906127264.0,2:21:45:21,1751655006270.0,FAIL,"{'trialIndex': '4', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '141', 'uniqueID': 'null'}",33599,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39538, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751655005635, 'endDate': 1751655005901, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_34279/comp-result_39538', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 39539, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751655005902, 'endDate': 1751906127264, 'duration': '2:21:45:21', 'componentState': 'FAIL', 'path': '/study_result_34279/comp-result_39539', 'data': {'size': 50471, 'sizeHumanReadable': '50.5 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,141,4,2,,,m12,null
7612,34280,b31d0585-45b4-47c6-a0c2-025c14e936f6,PKudyqAmMau,1751655036030,1751906286213.0,2:21:47:30,1751655036798.0,FAIL,"{'trialIndex': '5', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '141', 'uniqueID': 'null'}",33600,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39540, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751655036099, 'endDate': 1751655036364, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_34280/comp-result_39540', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 39541, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751655036364, 'endDate': 1751906286213, 'duration': '2:21:47:29', 'componentState': 'FAIL', 'path': '/study_result_34280/comp-result_39541', 'data': {'size': 50528, 'sizeHumanReadable': '50.5 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,141,5,2,,,m12,null
7613,34281,45878c76-6e47-4dd2-80ef-330ca2a50326,PKudyqAmMau,1751655065751,,,1751655066410.0,DATA_RETRIEVED,"{'trialIndex': '6', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '141', 'uniqueID': 'null'}",33601,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39542, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751655065807, 'endDate': 1751655066033, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_34281/comp-result_39542', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 39543, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751655066035, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_34281/comp-result_39543', 'data': {'size': 50360, 'sizeHumanReadable': '50.4 kB'}, 'files': []}]",,fi,141,6,2,,,m12,null
7614,34283,e2006639-b9c0-45c8-8f0d-e65c2355ae9d,PKudyqAmMau,1751655122896,,,1751655123620.0,DATA_RETRIEVED,"{'trialIndex': '7', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '141', 'uniqueID': 'null'}",33603,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39545, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751655122977, 'endDate': 1751655123275, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_34283/comp-result_39545', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 39546, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751655123275, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_34283/comp-result_39546', 'data': {'size': 50616, 'sizeHumanReadable': '50.6 kB'}, 'files': []}]",,fi,141,7,2,,,m12,null
7615,34284,6a89c3e3-b536-4a55-b6c0-2bbd69ca3581,PKudyqAmMau,1751655175526,,,1751655296297.0,DATA_RETRIEVED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': '141', 'uniqueID': 'null'}",33604,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39547, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751655175585, 'endDate': 1751655175841, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_34284/comp-result_39547', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 39548, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751655175842, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_34284/comp-result_39548', 'data': {'size': 58189, 'sizeHumanReadable': '58.2 kB'}, 'files': []}]",,fi,141,0,3,,,m12,null
7623,34292,579af615-7247-45fe-8b2c-f1d7a5a4ed39,PKudyqAmMau,1751655364644,1751655366734.0,00:00:02,1751655365493.0,FINISHED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '4', 'lang': 'fi', 'user': '141', 'uniqueID': 'null'}",33612,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39556, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751655364715, 'endDate': 1751655364976, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_34292/comp-result_39556', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 39557, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751655364976, 'endDate': 1751655366734, 'duration': '00:00:01', 'componentState': 'FINISHED', 'path': '/study_result_34292/comp-result_39557', 'data': {'size': 39288, 'sizeHumanReadable': '39.3 kB'}, 'files': []}]",,fi,141,0,4,,,m12,null
7643,34330,594c5557-2cda-45e4-bddf-73836a5fac0c,PKudyqAmMau,1751697765955,1751698266039.0,00:08:20,1751697766548.0,FAIL,"{'studyID': 'm12', 'lang': 'fi', 'user': '149', 'uniqueID': 'null'}",33650,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39602, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751697766007, 'endDate': 1751698266039, 'duration': '00:08:20', 'componentState': 'FAIL', 'path': '/study_result_34330/comp-result_39602', 'data': {'size': 27778, 'sizeHumanReadable': '27.8 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,149,,,,,m12,null
7644,34331,1f03830d-b70d-445d-b4d7-4d944fbc1847,PKudyqAmMau,1751697768274,1751698475793.0,00:11:47,1751697768980.0,FAIL,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '1', 'lang': 'fi', 'user': '149', 'uniqueID': 'null'}",33651,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39603, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751697768345, 'endDate': 1751698475794, 'duration': '00:11:47', 'componentState': 'FAIL', 'path': '/study_result_34331/comp-result_39603', 'data': {'size': 37832, 'sizeHumanReadable': '37.8 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,149,0,1,,,m12,null
7645,34332,e7ce7089-7eef-4306-9cf4-e4bcb1ad9a8d,PKudyqAmMau,1751697850425,,,1751697851107.0,DATA_RETRIEVED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '149', 'uniqueID': 'null'}",33652,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39604, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751697850508, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_34332/comp-result_39604', 'data': {'size': 32512, 'sizeHumanReadable': '32.5 kB'}, 'files': []}]",,fi,149,0,2,,,m12,null
7646,34333,982014d2-6cfc-489d-a507-470a29b8b27b,PKudyqAmMau,1751697920483,,,1751697924023.0,DATA_RETRIEVED,"{'trialIndex': '1', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '149', 'uniqueID': 'null'}",33653,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 39605, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1751697920605, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_34333/comp-result_39605', 'data': {'size': 35043, 'sizeHumanReadable': '35.0 kB'}, 'files': []}]",,fi,149,1,2,,,m12,null
